Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
22:00:00,7.586148E-02,1.983811E+03,3.533031E-01,3.951252E+03,5.373893E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.503857E+03,2.457777E-01,2.749032E+03,3.963181E+03,1.691581E-01,7.072827E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.921075E+02,1.571462E-01,1.757447E+03,2.498341E+03,1.002231E-01,4.192118E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.503857E+03,2.417037E-01,2.703544E+03,3.919515E+03,1.692758E-01,7.076256E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.921075E+02,1.849343E-01,2.067695E+03,2.828725E+03,1.011098E-01,4.217861E+03,3.411443E-02,0.000000E+00,0.000000E+00
22:10:00,7.586148E-02,1.992082E+03,3.525032E-01,3.934050E+03,5.356167E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.510127E+03,2.436348E-01,2.718837E+03,3.931149E+03,1.691594E-01,7.072865E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.958269E+02,1.556852E-01,1.737417E+03,2.477090E+03,1.002240E-01,4.192142E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.510127E+03,2.394078E-01,2.671641E+03,3.885616E+03,1.692771E-01,7.076294E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.958269E+02,1.820649E-01,2.031939E+03,2.791055E+03,1.011107E-01,4.217886E+03,3.411443E-02,0.000000E+00,0.000000E+00
22:20:00,7.586148E-02,2.000353E+03,3.517424E-01,3.917285E+03,5.338894E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.516397E+03,2.415811E-01,2.689638E+03,3.900142E+03,1.691605E-01,7.072899E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.995463E+02,1.542777E-01,1.717983E+03,2.456453E+03,1.002247E-01,4.192164E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.516397E+03,2.372237E-01,2.640986E+03,3.853005E+03,1.692783E-01,7.076329E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,8.995463E+02,1.793869E-01,1.998320E+03,2.755612E+03,1.011114E-01,4.217908E+03,3.411443E-02,0.000000E+00,0.000000E+00
22:30:00,7.586148E-02,2.008624E+03,3.510149E-01,3.900890E+03,5.322004E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.522667E+03,2.396089E-01,2.661348E+03,3.870064E+03,1.691616E-01,7.072931E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.032657E+02,1.529196E-01,1.699101E+03,2.436380E+03,1.002254E-01,4.192185E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.522667E+03,2.351410E-01,2.611463E+03,3.821560E+03,1.692794E-01,7.076362E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.032657E+02,1.768796E-01,1.966607E+03,2.722147E+03,1.011121E-01,4.217928E+03,3.411443E-02,0.000000E+00,0.000000E+00
22:40:00,7.586148E-02,2.016895E+03,3.503166E-01,3.884823E+03,5.305447E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.528937E+03,2.377127E-01,2.633908E+03,3.840859E+03,1.691626E-01,7.072960E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.069851E+02,1.516083E-01,1.680742E+03,2.416844E+03,1.002261E-01,4.192203E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.528937E+03,2.331521E-01,2.582988E+03,3.791200E+03,1.692804E-01,7.076391E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.069851E+02,1.745254E-01,1.936603E+03,2.690461E+03,1.011127E-01,4.217947E+03,3.411443E-02,0.000000E+00,0.000000E+00
22:50:00,7.586148E-02,2.025166E+03,3.496442E-01,3.869045E+03,5.289187E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.535207E+03,2.358882E-01,2.607268E+03,3.812492E+03,1.691635E-01,7.072987E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.107045E+02,1.503416E-01,1.662879E+03,2.397829E+03,1.002267E-01,4.192221E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.535207E+03,2.312511E-01,2.555494E+03,3.761872E+03,1.692814E-01,7.076419E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.107045E+02,1.723092E-01,1.908141E+03,2.660386E+03,1.011133E-01,4.217964E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:00:00,7.586148E-02,2.033437E+03,3.489949E-01,3.853524E+03,5.273191E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.541477E+03,2.341317E-01,2.581388E+03,3.784933E+03,1.691644E-01,7.073012E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.144239E+02,1.491179E-01,1.645498E+03,2.379323E+03,1.002272E-01,4.192237E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.541477E+03,2.294310E-01,2.528903E+03,3.733502E+03,1.692823E-01,7.076445E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.144239E+02,1.702180E-01,1.881073E+03,2.631776E+03,1.011139E-01,4.217980E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:10:00,7.586148E-02,2.041708E+03,3.483661E-01,3.838233E+03,5.257429E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.547747E+03,2.324234E-01,2.556045E+03,3.757921E+03,1.691652E-01,7.073036E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.181433E+02,1.479265E-01,1.628477E+03,2.361188E+03,1.002277E-01,4.192252E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.547747E+03,2.276681E-01,2.502951E+03,3.705774E+03,1.692831E-01,7.076469E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.181433E+02,1.682298E-01,1.855156E+03,2.604361E+03,1.011144E-01,4.217995E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:20:00,7.586148E-02,2.049979E+03,3.477557E-01,3.823146E+03,5.241875E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.554017E+03,2.307600E-01,2.531203E+03,3.731419E+03,1.691660E-01,7.073059E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.218627E+02,1.467627E-01,1.611765E+03,2.343361E+03,1.002282E-01,4.192266E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.554017E+03,2.259551E-01,2.477555E+03,3.678610E+03,1.692839E-01,7.076492E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.218627E+02,1.663343E-01,1.830274E+03,2.578021E+03,1.011149E-01,4.218009E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:30:00,7.586148E-02,2.058250E+03,3.471614E-01,3.808240E+03,5.226507E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.560287E+03,2.291342E-01,2.506782E+03,3.705339E+03,1.691667E-01,7.073080E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.255821E+02,1.456229E-01,1.595320E+03,2.325803E+03,1.002287E-01,4.192279E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.560287E+03,2.242857E-01,2.452647E+03,3.651942E+03,1.692846E-01,7.076514E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.255821E+02,1.645229E-01,1.806331E+03,2.552657E+03,1.011153E-01,4.218023E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:40:00,7.586148E-02,2.066521E+03,3.465815E-01,3.793495E+03,5.211301E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.566556E+03,2.275407E-01,2.482722E+03,3.679617E+03,1.691674E-01,7.073100E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.293015E+02,1.445042E-01,1.579110E+03,2.308483E+03,1.002291E-01,4.192292E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.566556E+03,2.226543E-01,2.428163E+03,3.625704E+03,1.692853E-01,7.076535E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.293015E+02,1.627885E-01,1.783247E+03,2.528187E+03,1.011158E-01,4.218035E+03,3.411443E-02,0.000000E+00,0.000000E+00
23:50:00,7.586148E-02,2.074792E+03,3.460145E-01,3.778892E+03,5.196241E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.572826E+03,2.259752E-01,2.458973E+03,3.654209E+03,1.691681E-01,7.073120E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.330209E+02,1.434039E-01,1.563106E+03,2.291370E+03,1.002295E-01,4.192304E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.572826E+03,2.210544E-01,2.404032E+03,3.599817E+03,1.692860E-01,7.076554E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.330209E+02,1.611246E-01,1.760951E+03,2.504536E+03,1.011162E-01,4.218047E+03,3.411443E-02,0.000000E+00,0.000000E+00
24:00:00,7.586148E-02,2.083063E+03,3.454588E-01,3.764417E+03,5.181311E+03,7.586148E-02,5.054053E+03,7.586148E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.579096E+03,2.244333E-01,2.435489E+03,3.629064E+03,1.691687E-01,7.073138E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.367403E+02,1.423191E-01,1.547276E+03,2.274429E+03,1.002299E-01,4.192316E+03,3.411443E-02,0.000000E+00,0.000000E+00,5.750791E-02,1.579096E+03,2.194814E-01,2.380201E+03,3.574225E+03,1.692867E-01,7.076573E+03,5.750791E-02,0.000000E+00,0.000000E+00,3.411443E-02,9.367403E+02,1.595220E-01,1.739339E+03,2.481591E+03,1.011166E-01,4.218059E+03,3.411443E-02,0.000000E+00,0.000000E+00
Coinc Peak   ,7.586148E-02,3.728830E-01,5.054053E+03,4.593786E+03,1.691687E-01,3.761089E-01,7.073138E+03,4.569680E+03,1.002299E-01,2.960686E-01,4.192316E+03,3.391260E+03,1.692867E-01,3.167021E-01,7.076573E+03,3.891748E+03,1.011166E-01,3.362430E-01,4.218059E+03,3.898419E+03
NonCoinc Peak,7.586148E-02,3.728830E-01,5.054053E+03,4.593786E+03,1.691687E-01,3.761089E-01,7.073138E+03,4.569680E+03,1.002299E-01,2.960686E-01,4.192316E+03,3.391260E+03,1.692867E-01,3.167021E-01,7.076573E+03,3.891748E+03,1.011166E-01,3.362430E-01,4.218059E+03,3.898419E+03
